"Abbrev","Slide-nbr","Genus","species","Author","Year","Synoniems","Phylum","Classis","Subclassis","Ordo","Subordo","Infraordo","Superfamilia","Familia","Subfamilia","Old number","nbr of specimens of main/typecies","Total nbr of specimens in slide","Holotype","Allotype","Paratypes","Other types","Others","Type locality","Locality","Country","Date","Article","Reference","Specifications","Other species","Determination","Cobb-slide","Glass-slide","Present","Absent","Sent in loan to","Loandoucment","Controle"
"UGMD",103570,"Chiloplacus","tenuis",,1983,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Cephalobomorpha","Cephaloboidea","Cephalobidae",,"ZIRUG3570","2/1/1","5",,,,,FALSE,,"Etostia wildtuin",,"1983-07-22 00:00:00","Repr-",,"J. Heyns","Rhabditidae 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",102701,"Tylenchus","sp",,1970,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2701","11/1/1","14 waarvan één gebroken",,,,,FALSE,"Taegu city Korea",,"Korea",,"Repr-",,"lily",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102702,"Tylenchus","sp",,1970,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2702","3/-/1","6",,,,,FALSE,"Taegu city",,,,"Repr-",,"lily","Pratylenchus 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102703,"Tylenchus","sp",,1970,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2703","9/1/-","12",,,,,FALSE,"uisung Korea",,"Korea",,"Repr-",,"garlic","Sapro 2",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102724,"Merlinius","koreanus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG2724","3/4/-","7",,,,,FALSE,"Euisang Korea","3/71","Korea",,"Repr-",,"140 apple",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102751,"Tylenchus","emarginatus",,1963,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2751","3/-/-","3",,,,,FALSE,,"Maclean, N.S.W.",,"1963-09-01 00:00:00","Repr-",,"soil",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102752,"Tylenchus","emarginatus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2752","2/1/-","3",,,,,FALSE,,,,,"Repr-",,"Harwood, N.S.W.",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102753,"Tylenchus","emarginatus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2753","1/2/1","4",,,,,FALSE,,,,,"Repr-",,"Harwood, N.S.W.; slechte kwaliteit, aan het uitdrogen",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102754,"Tylenchus","emarginatus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2754","1/1/-","2",,,,,FALSE,,,,,"Repr-",,"Harwood, N.S.W.; slechts licht zichtbaar",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102756,"Meloidogyne","incognita var acrita",,0,,"Nematoda","Chromadorea","Rhabditida","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoide","Meloidogynidae",,"ZIRUG2756","10/-/-","10",,,,,FALSE,,"Shatter, Calit",,,"Repr-",,"host-cotton reared on tomato in greenhouse; delen afgebroken",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102757,"Meloidogyne","incognita",,0,,"Nematoda","Chromadorea","Rhabditida","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoide","Meloidogynidae",,"ZIRUG2757","12/-/-","12",,,,,FALSE,,"Belle Glade Florida",,,"Repr-",,"host-beans (reared on tomato)",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102758,"Meloidogyne","arenaria",,1950,,"Nematoda","Chromadorea","Rhabditida","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoide","Meloidogynidae",,"ZIRUG2758","9/-/-","9",,,,,FALSE,,"Beltsville, Md.",,"1950-12-28 00:00:00","Repr-",,"tomato; slechte kwaliteit, afgebroken delen",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102759,"Meloidogyne","hapla",,,,"Nematoda","Chromadorea","Rhabditida","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoide","Meloidogynidae",,"ZIRUG2759","11/-/-","11",,,,,FALSE,,"Grants, New Mexico",,,"Repr-",,"host-carrots; reared on tomato",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102760,"Meloidogyne","javanica",,1950,,"Nematoda","Chromadorea","Rhabditida","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoide","Meloidogynidae",,"ZIRUG2760","9/-/-","9",,,,,FALSE,,"Beltsvill, Md",,"1950-12-28 00:00:00","Repr-",,"tomato",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102761,"Ditylenchus","intermedium",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Sphaerularioidea","Anguinidae",,"ZIRUG2761","5/5/2","12",,,,,FALSE,,,,,"Repr-",,"compost biot; één individu in slechte staat",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",102762,"Ditylenchus","intermedium",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Sphaerularioidea","Anguinidae",,"ZIRUG2762",,"11",,,,,FALSE,,,,,"Repr-",,"slechte kwaliteit, geslacht niet steeds duidelijk",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",102763,"genus?",,,0,,"Nematoda","Chromadorea","Chromadoria","Chromadorida","Chromadorina",,"Chromadoroidea","Chromadoridae",,"ZIRUG2763",,"14",,,,,FALSE,,,,,"Repr-",,"genus niet gedetermineerd; nematoden allen opgekruld",,,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",102764,"Seinura","winchesi",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG2764","1/-/-","24",,,,,FALSE,,"elkovs farm u.a.r.",,,"Repr-",,"geslacht van Boleodorus imparis niet altijd zichtbaar","Boleodorus imparis",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102765,"Seinura","oxura",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG2765","2/-/-","20",,,,,FALSE,,"warrak-elarab u.a.r.",,,"Repr-",,"oorspronkelijk 4/-/-","rest 18 individuen, oorspronkelijk 19 (geslacht niet altijd duidelijk)",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102766,"Rotylenchulus","reniformis",,0,,"Nematoda","Chromoderea","Chromodoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2766","oorspronkelijk 5/6/3","oorspronkelijk 14, nu 12",,,,,FALSE,,"Lettuce Yangambi","Congo",,"Repr-",,"slechte kwaliteit",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102767,"Rotylenchulus","reniformis",,0,,"Nematoda","Chromoderea","Chromodoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2767","5/15/-","20",,,,,FALSE,,"U.A.R. Abou-Ruwask",,,"Repr-",,"mango",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102768,"Tylenchorhynchus","sp",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG2768","1/-/-","8",,,,,FALSE,,"Yangambi","Congo",,"Repr-",,"spinach",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102769,"Tylenchorhynchus","clarus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG2769","1/1/-","10",,,,,FALSE,,"Turnip Giza U.A.R.",,,"Repr-",,,"rest 8 individuen",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102770,"Tylenchorhynchus","clarus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG2770","3/-/-","13",,,,,FALSE,,"Turnip Giza U.A.R.",,,"Repr-",,,"rest vermoedelijk 10 individuen, niet duidelijk",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102771,"preparaat ontbreekt",,,0,,,,,,,,,,,"ZIRUG2771",,,,,,,FALSE,,,,,"Repr-",,,,,FALSE,FALSE,FALSE,TRUE,,"U",
"UGMD",102772,"preparaat ontbreekt",,,0,,,,,,,,,,,"ZIRUG",,,,,,,FALSE,,,,,"Repr-",,,,,FALSE,FALSE,FALSE,TRUE,,"U",
"UGMD",102773,"Tylenchorhynchus","clarus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG2773","5/-/-","13",,,,,FALSE,,"Aabis Alex. U.A.R.",,,"Repr-",,"oorspronkelijk 6/-/-; 2 Tylenchorhynchus exemplaren kapot","rest oorspronkelijk 10 individuen, nu nog 8 terug te vinden",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102519,"Tylencholaimus",,,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Tylencholaimoidea","Leptonchidae",,"ZIRUG2519","-/-/3","9",,,,,TRUE,,"Virelles 2,host, Quercus 14",,,"Repr-",,,"Diptherophora1/-/2; Tripyla 1/-/-; Tylenchus 1/-/1",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102520,"Nothocriconema","annuliferum",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2520","2/-/2","5",,,,,TRUE,,"Virelles 2,host, Quercus 14",,,"Repr-",,"Nothocriconema ook bij genus Criconema gerekend door veel auteurs","Criconema murray 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102521,"Tylenchus","leptosoma",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2521","1/-/-","1",,,,,FALSE,,"Zaffelare zomergerst",,"1966-11-15 00:00:00","Repr-",,"er staat ook nog als opmerking op preparaat glyc.gel.+preparaat A uit een reeks+ enkel de kop zit in het preparaat",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102522,"Tylenchus","leptosoma",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2522","1/-/-","1",,,,,FALSE,,"Zaffelare zomergerst",,"1966-11-15 00:00:00","Repr-",,"er staat ook nog als opmerking op preparaat glyc.gel.+preparaat B uit een reeks+ enkel de kop zit in het preparaat",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102523,"Tylenchus","leptosoma",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2523","1/-/-","1",,,,,FALSE,,"Zaffelare zomergerst",,"1966-11-15 00:00:00","Repr-",,"er staat ook nog als opmerking op preparaat glyc.gel.+preparaat C uit een reeks+ enkel de kop zit in het preparaat",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102524,"Tylenchus","leptosoma",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2524","1/-/-","1",,,,,FALSE,,"Zaffelare zomergerst",,"1966-11-15 00:00:00","Repr-",,"er staat ook nog als opmerking op preparaat glyc.gel.+ enkel de kop zit in het preparaat",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102525,"Tylenchus","leptosoma",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2525","1/-/-","1",,,,,FALSE,,"Zaffelare zomergerst",,"1966-11-15 00:00:00","Repr-",,"er staat ook nog als opmerking op preparaat glyc.gel.+ enkel het middenste deel  zit in het preparaat",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102526,"Tylenchus","leptosoma",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2526","-/1/-","1",,,,,FALSE,,"Zaffelare zomergerst",,"1966-11-15 00:00:00","Repr-",,"er staat ook nog als opmerking op preparaat glyc.gel.+ maar er is niks terug te vinden het preparaat is uitgedroogd",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102527,"Tylenchus","costatus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2527","1/-/-","1",,,,,FALSE,,"Zaffelare zomergerst",,"1966-11-15 00:00:00","Repr-",,"er staat ook nog als opmerking op preparaat glyc.gel.+ enkel de kop zit in het preparaat",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102528,"Trichodorus","primitivus","D'Herde",0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphtherophorina",,"Diphtherophoroidea","Trichodoridae",,"ZIRUG2528","1/1/1","3",,,,,FALSE,,"tabak",,,"Repr-",,"2 van de 3 aanwezige nematoden zijn van zeer slechte kwaliteit",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102529,"Trichodorus","primitivus","D'Herde",0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphtherophorina",,"Diphtherophoroidea","Trichodoridae",,"ZIRUG2529","?","7",,,,,FALSE,,"tabak",,,"Repr-",,"2 van de 3 aanwezige nematoden zijn van zeer slechte kwaliteit",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102530,"Rhabditis",,,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Rhabditina","Rhabditomorpha","Rhabditoidea","Rhabditidae",,"ZIRUG2530","-/1/-","1",,,,,FALSE,,,,"1966-11-15 00:00:00","Repr-",,"De nematode is gebroken maar de verschillende stukken zijn nog aanwezig op het preparaat staat ook de opmerking ventraal",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102531,"Rhabditis",,,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Rhabditina","Rhabditomorpha","Rhabditoidea","Rhabditidae",,"ZIRUG2531","-/1/-","1",,,,,FALSE,,,,"1966-11-15 00:00:00","Repr-",,"De nematode is gebroken maar de verschillende stukken zijn nog aanwezig op het preparaat staat ook de opmerking ventraal",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102532,"Anaplectus","granulosus",,0,,"Nematoda","Chromadorea","Chromadoria","Plectida",,,"Plectoidea","Plectidae",,"ZIRUG2532","-/1/-","3",,,,,TRUE,,,,"1966-11-15 00:00:00","Repr-",,"De nematoden zijn ingebed in Polyuinil-lactophenol en trifalgic.","Tylenchus agricola -/1/- (ventraal); Tylenchus ? Leptosoma -/1/- (lateraal)",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102533,"Tylenchorhynchus","?dubius",,0,,"Nematoda","?","?","?","?","?","?","?",,"ZIRUG2533","???","6",,,,,FALSE,,,,"1966-11-15 00:00:00","Repr-",,"Classificatie nog opzoeken",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102534,,,,0,,,,,,,,,,,"ZIRUG2533",,,,,,,FALSE,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,,"U",
"UGMD",102535,"Tylenchorhynchus","martini",,0,,"Nematoda","?","?","?","?","?","?","?",,"ZIRUG2535","???","1",,,,,FALSE,,"suikerriet wortels  Soeprajatojo Malang Oost java","Indonesië","1966-12-15 00:00:00","Repr-",,"Classificatie nog opzoeken + nematoden van zeer slechte kwaliteit",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102536,"Paratylenchus","mutabilis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchulidae",,"ZIRUG2536","3/-/-","3",,,,,FALSE,,"coffee chickmagalore","India","1967-09-01 00:00:00","Repr-",,"ingebed in glyc",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102537,"Paratylenchus","mutabilis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchulidae",,"ZIRUG2537","3/-/-","3",,,,,FALSE,,"coffee chickmagalore","India","1967-09-01 00:00:00","Repr-",,"ingebed in glyc",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102538,"Paratylenchus","mutabilis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchulidae",,"ZIRUG2538","3/-/-","3",,,,,FALSE,,"coffee chichagalou","India","1967-09-01 00:00:00","Repr-",,"ingebed in glyc",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102539,"Paratylenchus","mutabilis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchulidae",,"ZIRUG2539","3/-/-","3",,,,,FALSE,,"coffee chichagalou","India","1967-09-01 00:00:00","Repr-",,"ingebed in glyc",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102540,"Paratylenchus","mutabilis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchulidae",,"ZIRUG2540","3/-/-","3",,,,,FALSE,,"coffee chichagalou","India","1967-09-01 00:00:00","Repr-",,"ingebed in glyc",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102541,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2541","3/-/-","3",,,,,FALSE,,"Leiden","Nederland",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102542,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2542","3/-/-","3",,,,,FALSE,,"Leiden","Nederland",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102543,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2543","3/-/-","3",,,,,FALSE,,"Leiden","Nederland",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102544,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2544","-/-/2","3",,,,,TRUE,,"Leiden","Nederland",,"Repr-",,,"Helicotylenchus canadiensis 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102545,"Hemicycliophora","typica",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Hemicyciophoridae",,"ZIRUG2545","1/-/-","2",,,,,TRUE,,"Leiden","Nederland",,"Repr-",,,"Macroposthonia annulatiformis 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102546,"Macroposthonia","annulatiformis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2546","3/-/-","4",,,,,TRUE,,"Leiden","Nederland",,"Repr-",,,"Criconemoides informis 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102547,"Psilenchus","hilarulus","G. Thorne",0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2547","4/3/-","7",,,,,FALSE,,"South Dakata, Brookings, swamp soil, experiment station",,"1966-07-15 00:00:00","Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102548,"Tylenchus","emarginatus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2548","-/-/1","1",,,,,FALSE,,"Quebec",,"1968-02-21 00:00:00","Repr-",,"ingebed in glyc gel, nematode is in stukken; soort emarginatus niet teruggevonden in de literatuur+ is kop preparaat",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102549,"Tylenchus","emarginatus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG2549","-/-/1","1",,,,,FALSE,,"Quebec",,,"Repr-",,"kop preparaat + uit 2466",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102550,,,,0,,,,,,,,,,,"ZIRUG2550",,,,,,,FALSE,,,,,"Repr-",,,,,FALSE,FALSE,FALSE,TRUE,,"U",
"UGMD",102551,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2551","3/-/-","3",,,,,FALSE,,,"Zwitserland",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102552,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2552","1/-/-","3",,,,,TRUE,,,"Zwitserland",,"Repr-",,,"Helicotylenchus canadiensis 2/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102553,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2553","2/-/-","3",,,,,TRUE,,,"Zwitserland",,"Repr-",,,"Plectus 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102554,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2554","2/-/-","4",,,,,TRUE,,,"Zwitserland",,"Repr-",,,"Helicotylenchus canadiensis 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102555,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2555","2/-/1","3",,,,,FALSE,,,"Zwitserland",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102556,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2556","2/-/-","3",,,,,TRUE,,,"Zwitserland",,"Repr-",,,"Helicotylenchus canadiensis 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102557,"Rotylenchus","fallorobustus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG2557","3/-/-","3",,,,,FALSE,,,"Zwitserland",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102558,"Hemicycliophora",,,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Hemicyciophoridae",,"ZIRUG2548","3/-/-","3",,,,,FALSE,,,"Zwitserland",,"Repr-",,"1 met 1 cut!",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102559,,,,0,,,,,,,,,,,"ZIRUG2559",,,,,,,FALSE,,,,,"Repr-",,"preparaat ontbreekt",,,FALSE,FALSE,FALSE,TRUE,,"U",
"UGMD",102560,,,,0,,,,,,,,,,,"ZIRUG2560",,,,,,,FALSE,,,,,"Repr-",,"preparaat ontbreekt",,,FALSE,FALSE,FALSE,TRUE,,"U",
"UGMD",102561,"Macroposthonia","?annulatiformis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2561","3/-/-","3",,,,,FALSE,,,"Zwitserland",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103537,"Ereptonema","arcticum",,0,,"Nematoda","Chromadorea","Chromadoria","Plectida",,,"Plectoidea","Plectidae",,"ZIRUG3537","4/-/2","6",,,,,FALSE,,"aarde basis, Senecio fkeniodendron","Kenia","1975-08-01 00:00:00","Repr-",,"AC 33a",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103538,"Hemiplectus","muscorum",,0,,"Nematoda","Chromadorea","Chromadoria","Plectida",,,"Leptolaimoidea","Leptolaimidae",,"ZIRUG3538","-/-/1","1",,"1 male",,,FALSE,,"Washington, Olympic National Parc, Hoh Rainforest, Moss on stumpof tree","USA","1988-06-06 00:00:00","Repr-",,"leg. Meisterfeld",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103539,"Criconemella","pelerentsi","P.N. Sakwe",0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG3539","?",,,,,,FALSE,"Poli, Cameroon","Gossypium hirsutum",,"1990-12-06 00:00:00","Repr-",,"Niks gevonden er stond dat er End-on view en lip region te vinden moest zijn",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103540,"Criconemella","pelerentsi","P.N. Sakwe",0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG3540","?",,,,,,FALSE,"Poli, Cameroon","Gossypium hirsutum",,"1990-12-06 00:00:00","Repr-",,"Niks gevonden er stond dat er End-on view en lip region te vinden moest zijn",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103571,"Chiloplacus","tenuis","J. Heyns",0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Cephalobomorpha","Cephaloboidea","Cephalobidae",,"ZIRUG3571","1/1/-","3",,,"1 female, 1male",,TRUE,"Etosha",,,"1983-07-23 00:00:00","Repr-",,"swa 31, Rau 1698","Macrolaimellus longicaudatus -/1/-",,TRUE,FALSE,TRUE,FALSE,,"U-",
