gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
163990196																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100543																																																																																																																		Willinema paraparvum Carbonell & Coomans, 1985								Animalia	Nematoda	Adenophorea	Dorylaimida	Qudsianematidae	Willinema		paraparvum		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017688	1	5967481	251	446	5984	4405524		7017688	Willinema paraparvum	Willinema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:44Z	
163990201																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100572																																																				CM				Palm tree																																																										Sclerolabia camerunensia Carbonell & Coomans, 1986								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Sclerolabia		camerunensia		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017587	1	5967481	251	446	2592	4631226		7017587	Sclerolabia camerunensia	Sclerolabia		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990220																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100591																														1975-08-05T00:00Z				1975	8	5																CI				Taï, Primary Forest, Diospyros chevalieri De Wild																																																										Willinema eburnense Carbonell & Coomans, 1985								Animalia	Nematoda	Adenophorea	Dorylaimida	Qudsianematidae	Willinema		eburnense		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017686	1	5967481	251	446	5984	4405524		7017686	Willinema eburnense	Willinema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:44Z	false
163990234																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100597																																																				CM				Ngauoudère, beboste savanne																																																										Thornenema elegans Carbonell & Coomans, 1987								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Thornenema		elegans		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017373	1	5967481	251	446	2592	2282595		7017373	Thornenema elegans	Thornenema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990275																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100623																														1980-09-02T00:00Z				1980	9	2																JP				Nishi-yunoura Kumamoto Pref.																																																										Pseudocriconema japonicum Minagawa, 1984								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Ogma		japonicum		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7022435	1	5967481	250	972	2552	2284074		7022434	Ogma japonicum	Pseudocriconema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990298																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100690																																																				CI				Arboretum autour de racines de Upaca																																																										Paroriverutus ivorensis Carbonell & Coomans, 1982								Animalia	Nematoda	Adenophorea	Dorylaimida	Nordiidae	Oriverutus		ivorensis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	7018505	1	5967481	251	446	3249165	4408081		7018504	Oriverutus ivorensis	Paroriverutus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990329																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100711																																																																																																																		Xiphinema fatikae Bos & Loof, 1985								Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Xiphinema		fatikae		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7019349	1	5967481	251	446	2590	2282732		7019349	Xiphinema fatikae	Xiphinema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:44Z	
163990348																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100741																																																																																																																		Richtersia heipi Soetaert & Vincx, 1987								Animalia	Nematoda	Adenophorea	Desmodorida	Richtersiidae	Richtersia		heipi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	5722239	1	5967481	251	447	6510	2281260		5722239	Richtersia heipi	Richtersia		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990562																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100782																																																				BR				Itamaraju Faz. Mode L., Bahia State, Theobroma c.																																																										Xiphidorus minor Rashid, Coomans & Sharma, 1986								Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Xiphidorus		minor		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7019105	1	5967481	251	446	2590	4630291		7019105	Xiphidorus minor	Xiphidorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:44Z	false
163990596																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100941																																																																																																																		Procamacolaimus tubifer Gerlach, 1953								Animalia	Nematoda	Adenophorea	Araeolaimida	Leptolaimidae	Procamacolaimus		tubifer		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283300	1	5967481	251	978	2608	2283296		2283300	Procamacolaimus tubifer	Procamacolaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990679																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101276																														1962-01-15T00:00Z				1962	1	15																																																																														Paratylenchus goodeyi								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Paratylenchus		goodeyi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	5188676	1	5967481	250	972	2552	6756644		5188676	Paratylenchus goodeyi	Paratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990689																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101294																														1962-05-22T00:00Z				1962	5	22																																																																														Rotylenchus goodeyi Loof & Oostenbrink, 1958								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus		goodeyi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556473	1	5967481	250	972	6465	2284116		4556473	Rotylenchus goodeyi	Rotylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990695																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101308																														1962-05-25T00:00Z				1962	5	25																																																																														Pratylenchus crenatus Loof, 1960								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		crenatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556354	1	5967481	250	972	6465	2284120		4556354	Pratylenchus crenatus	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990732																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101383																														1962-08-31T00:00Z				1962	8	31																																																																														Rotylenchus goodeyi Loof & Oostenbrink, 1958								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus		goodeyi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556473	1	5967481	250	972	6465	2284116		4556473	Rotylenchus goodeyi	Rotylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990742																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101394																														1962-09-04T00:00Z				1962	9	4																																																																														Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990796																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101514																																																																																																																		Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990808																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101545																														1962-03-14T00:00Z				1962	3	14																																																																														Pratylenchus crenatus Loof, 1960								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		crenatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556354	1	5967481	250	972	6465	2284120		4556354	Pratylenchus crenatus	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990816																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101565																														1962-03-30T00:00Z				1962	3	30																																																																														Tylenchus Bastian, 1865								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Tylenchus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4281839	1	5967481	250	972	6463	4281839				Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990864																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101665																																																																																																																		Pungentus silvestris (de Man, 1912)								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Pungentus		silvestris		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4554583	1	5967481	251	446	2592	2282607		4554583	Pungentus silvestris	Pungentus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990913																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101767																														1962-10-17T00:00Z				1962	10	17																																																																														Psilenchus de Man, 1921								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Psilenchus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	2284167	1	5967481	250	972	6463	2284167				Psilenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990948																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101829																														1962-11-22T00:00Z				1962	11	22																																																																														Tylenchus agricola de Man, 1884								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus		agricola		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556002	1	5967481	250	440	4281840	4281838		4346564	Aglenchus agricola	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163991014																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101903																														1962-12-28T00:00Z				1962	12	28																																																																														Pratylenchus crenatus Loof, 1960								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		crenatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556354	1	5967481	250	972	6465	2284120		4556354	Pratylenchus crenatus	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163991055																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101965																														1963-01-30T00:00Z				1963	1	30																																																																														Tylenchus agricola de Man, 1884								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus		agricola		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556002	1	5967481	250	440	4281840	4281838		4346564	Aglenchus agricola	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163991099																																																											UGENT	nematodes			PRESERVED_SPECIMEN					102025																														1963-02-07T00:00Z				1963	2	7																																																																														Tylenchorhynchus nanus Allen, 1955								Animalia	Nematoda	Secernentea	Tylenchida	Dolichodoridae	Merlinius		nanus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556196	1	5967481	250	972	2250	4281837		4556195	Merlinius nanus	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163987203																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100022																														1981-12-15T00:00Z				1981	12	15																BR				Km 45 Rodovia Manaus-Boas Vista, AM																																																										Cucullitylenchus amazonensis Huang & Raski, 1986								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Cucullitylenchus		amazonensis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7025329	1	5967481	250	972	6463	4630820		7025329	Cucullitylenchus amazonensis	Cucullitylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987215																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100057																														1973-08-08T00:00Z				1973	8	8																MY				Pasoh Forest Negeri Sembilan																																																										Discocriconemella retroversa Sauer & Winoto, 1975								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Discocriconemella		retroversa		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7022484	1	5967481	250	972	2552	4630730		7022484	Discocriconemella retroversa	Discocriconemella		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987225																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100137																														1975-04-04T00:00Z				1975	4	4																IN				Host plant Rice; Locality C.R.R.I.; Cuttack 6																																																										Caloosia heterocephalus Rao & Mohandas, 1976								Animalia	Nematoda	Secernentea	Rhabditida	Hemicycliophoridae	Caloosia		heterocephalus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	7023195	1	5967481	250	440	4556531	4630712		7023194	Caloosia paxi	Caloosia		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987231																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100143																																																																																																																		Desmoscolex nymphianus Decraemer, 1974								Animalia	Nematoda	Adenophorea	Desmoscolecida	Desmoscolecidae	Desmoscolex		nymphianus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4346866	1	5967481	251	977	2598	2280240		4346866	Desmoscolex nymphianus	Desmoscolex		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
