institutionCode;ownerInstitutionCode;rightsHolder;type;collectionCode;datasetName;basisOfRecord;license;day;month;year;occurrenceID;Acronym;catalogNumber;scientificName_accepted;scientificNameAuthorship;taxonID;taxonRank;kingdom;scientificName;identificationRemarks;otherCatalogNumbers;individualCount;typestatus;sex;locality;Country;geoReferenceRemarks;decimalLatitude;decimalLongitude;eventDate;namePublishedIn;disposition;language
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102342;UGMD;102342;Basiria gracilis (Thorne, 1949);Thorne, 1949;5889744;SPECIES;Animalia;Basiria gracilis  (Thorne, 1949) (Animalia);collection and data is currently is under review;ZIRUG2342;1;;;Monster 0105/3 ;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102343;UGMD;102343;Basiria gracilis (Thorne, 1949);Thorne, 1949;5889744;SPECIES;Animalia;Basiria gracilis  (Thorne, 1949) (Animalia);collection and data is currently is under review;ZIRUG2343;4;;;Monster 0105/3 ;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102344;UGMD;102344;Basiria gracilis (Thorne, 1949);Thorne, 1949;5889744;SPECIES;Animalia;Basiria gracilis  (Thorne, 1949) (Animalia);collection and data is currently is under review;ZIRUG2344;5;;;Monster 0105/3 ;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102345;UGMD;102345;Basiria gracilis (Thorne, 1949);Thorne, 1949;5889744;SPECIES;Animalia;Basiria gracilis  (Thorne, 1949) (Animalia);collection and data is currently is under review;ZIRUG2345;4;;;Monster 0105/3 ;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102346;UGMD;102346;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2346;3;;;Fagus, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102347;UGMD;102347;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2347;5;;;Fagus, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102348;UGMD;102348;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2348;5;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102349;UGMD;102349;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2349;5;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102350;UGMD;102350;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2350;;;;Fagus 17,wortels 30 cm diep ;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102351;UGMD;102351;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2351;4;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102352;UGMD;102352;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2352;5;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102353;UGMD;102353;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2353;2;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102354;UGMD;102354;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2354;5;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102355;UGMD;102355;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2355;4;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102356;UGMD;102356;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2356;3;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102357;UGMD;102357;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2357;3;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102358;UGMD;102358;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2358;3;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102359;UGMD;102359;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2359;6;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102360;UGMD;102360;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2360;2;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102361;UGMD;102361;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2361;2;;;Fagus 17 roots, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102362;UGMD;102362;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2362;3;;;Fagus 17 roots, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102363;UGMD;102363;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2363;5;;;Fagus 17 roots, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102364;UGMD;102364;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2364;4;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102365;UGMD;102365;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2365;4;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102366;UGMD;102366;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2366;5;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102367;UGMD;102367;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2367;"""2""";;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102368;UGMD;102368;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2368;"""6""";;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102369;UGMD;102369;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2369;"""5""";;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102370;UGMD;102370;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2370;"""4""";;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102371;UGMD;102371;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2371;5;;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102372;UGMD;102372;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2372;"""4""";;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102373;UGMD;102373;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2373;"""6""";;;Fagus 17, Virelles 4 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102374;UGMD;102374;Anatonchus;;2282576;GENUS;Animalia;Anatonchus (Animalia);collection and data is currently is under review;ZIRUG2374;3;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102375;UGMD;102375;Tylencholaimus;;2282663;GENUS;Animalia;Tylencholaimus (Animalia);collection and data is currently is under review;ZIRUG2375;3;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102376;UGMD;102376;Tylencholaimus;;2282663;GENUS;Animalia;Tylencholaimus (Animalia);collection and data is currently is under review;ZIRUG2376;3;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102377;UGMD;102377;Tylencholaimus;;2282663;GENUS;Animalia;Tylencholaimus (Animalia);collection and data is currently is under review;ZIRUG2377;2;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102378;UGMD;102378;;;;;;Diphterophora sp;collection and data is currently is under review;ZIRUG2378;5;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102379;UGMD;102379;Aulolaimus;;2283161;GENUS;Animalia;Aulolaimus (Animalia);collection and data is currently is under review;ZIRUG2379;"""3""";;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102380;UGMD;102380;Tylenchus vulgaris Brzeski, 1963;Brzeski, 1963;4556064;;Animalia;Tylenchus vulgaris Brzeski, 1963 (Animalia);collection and data is currently is under review;ZIRUG2380;4;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102381;UGMD;102381;Aulolaimus;;2283161;GENUS;Animalia;Aulolaimus (Animalia);collection and data is currently is under review;ZIRUG2381;;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102382;UGMD;102382;Tylencholaimus;;2282663;GENUS;Animalia;Tylencholaimus (Animalia);collection and data is currently is under review;ZIRUG2382;5;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102383;UGMD;102383;;;;;;Mononchus sp;collection and data is currently is under review;ZIRUG2383;1;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102384;UGMD;102384;;;;;;Diphterophora sp;collection and data is currently is under review;ZIRUG2384;4;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102385;UGMD;102385;;;;;;Diphterophora sp;collection and data is currently is under review;ZIRUG2385;3;;;Quercus 17, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102386;UGMD;102386;Tylencholaimus;;2282663;GENUS;Animalia;Tylencholaimus (Animalia);collection and data is currently is under review;ZIRUG2386;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;missing;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102387;UGMD;102387;Tylencholaimus;;2282663;GENUS;Animalia;Tylencholaimus (Animalia);collection and data is currently is under review;ZIRUG2387;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102388;UGMD;102388;Tylencholaimus;;2282663;GENUS;Animalia;Tylencholaimus (Animalia);collection and data is currently is under review;ZIRUG2388;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102390;UGMD;102390;Mesodorylaimus;;2282644;GENUS;Animalia;Mesodorylaimus (Animalia);collection and data is currently is under review;ZIRUG2390;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102391;UGMD;102391;Mesodorylaimus;;2282644;GENUS;Animalia;Mesodorylaimus (Animalia);collection and data is currently is under review;ZIRUG2391;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102392;UGMD;102392;;;;;;Diphterophora sp;collection and data is currently is under review;ZIRUG2392;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102393;UGMD;102393;;;;;;Monhystera sp;collection and data is currently is under review;ZIRUG2393;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102394;UGMD;102394;;;;;;Tripyla sp;collection and data is currently is under review;ZIRUG2394;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102395;UGMD;102395;;;;;;Cephalobus sp;collection and data is currently is under review;ZIRUG2395;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102396;UGMD;102396;Helicotylenchus minzi Sher, 1966;Sher, 1966;4556493;SPECIES;Animalia;Helicotylenchus minzi Sher, 1966 (Animalia);collection and data is currently is under review;ZIRUG2396;2;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102397;UGMD;102397;Tylencholaimus;;2282663;GENUS;Animalia;Tylencholaimus (Animalia);collection and data is currently is under review;ZIRUG2397;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102398;UGMD;102398;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2398;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102399;UGMD;102399;Tylenchus vulgaris Brzeski, 1963;Brzeski, 1963;4556064;;Animalia;Tylenchus vulgaris Brzeski, 1963 (Animalia);collection and data is currently is under review;ZIRUG2399;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102400;UGMD;102400;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2400;3;;;Carpinus 18, Virelles loam ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102401;UGMD;102401;Tylenchus vulgaris Brzeski, 1963;Brzeski, 1963;4556064;;Animalia;Tylenchus vulgaris Brzeski, 1963 (Animalia);collection and data is currently is under review;ZIRUG2401;5;;;Fagus 17 loam, Virelles 1 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102402;UGMD;102402;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2402;8;;;Fagus 17 loam, Virelles 1 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102403;UGMD;102403;Boleodorus clavicaudatus;;2284002;SPECIES;Animalia;Boleodorus clavicaudatus (Animalia);collection and data is currently is under review;ZIRUG2403;6;;;Fagus 17 loam, Virelles 1 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102405;UGMD;102405;Tylenchus;;4281839;GENUS;Animalia;Tylenchus (Animalia);collection and data is currently is under review;ZIRUG2405;5;;;Fagus 17 loam, Virelles 1 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102406;UGMD;102406;Tylenchus vulgaris Brzeski, 1963;Brzeski, 1963;4556064;;Animalia;Tylenchus vulgaris Brzeski, 1963 (Animalia);collection and data is currently is under review;ZIRUG2406;6;;;Fagus 17 loam, Virelles 1 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:102407;UGMD;102407;Tylenchus vulgaris Brzeski, 1963;Brzeski, 1963;4556064;;Animalia;Tylenchus vulgaris Brzeski, 1963 (Animalia);collection and data is currently is under review;ZIRUG2407;4;;;Fagus 17 loam, Virelles 1 ;Belgium;only georeferenced to country level;50,503887;4,469936;;;in collection;EN
