gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1305955475	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100518	Animalia	Nematoda	Adenophorea	Desmodorida	Desmodoridae	Desmodora	Desmodora schulzi		SPECIES	Desmodora schulzi (Gerlach, 1950)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1972-09-14T01:00Z	14	9	1972	7925522	7925522	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100518			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305955537	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100594	Animalia	Nematoda	Adenophorea	Dorylaimida	Qudsianematidae	Willinema	Willinema nanum		SPECIES	Willinema nanum Carbonell & Coomans, 1985	CI		05c249d0-dfa0-11d8-b22e-b8a03c50a862									1975-08-05T01:00Z	5	8	1975	7017685	7017685	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100594			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305955481	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100558	Animalia	Nematoda	Secernentea	Rhabditida	Cephalobidae	Cephalobus	Cephalobus pseudoparvus		SPECIES	Cephalobus pseudoparvus Rashid, Geraert & Sharma, 1984	BR	Suvale-Est. Expt-Bebedouro Petrolina Pernambuco St	05c249d0-dfa0-11d8-b22e-b8a03c50a862	-14.235	-51.92528											7024779	7024779	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100558			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955553	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100610	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Opisthodorylaimus	Opisthodorylaimus filicaudatus		SPECIES	Opisthodorylaimus filicaudatus Carbonell & Coomans, 1986	CI		05c249d0-dfa0-11d8-b22e-b8a03c50a862									1975-08-05T01:00Z	5	8	1975	7017390	7017390	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100610			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		
1305955480	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100546	Animalia	Nematoda	Secernentea	Rhabditida	Cephalobidae	Pseudacrobeles	Pseudacrobeles tabacum		SPECIES	Heterocephalobus tabacum Rashid, Geraert & Sharma, 1985	BR	Nicotiana tabacum, Muritiba, Bahia State	05c249d0-dfa0-11d8-b22e-b8a03c50a862	-14.235	-51.92528											7024867	7024866	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100546			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955533	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100593	Animalia	Nematoda	Adenophorea	Dorylaimida	Qudsianematidae	Willinema	Willinema nanum		SPECIES	Willinema nanum Carbonell & Coomans, 1985	CI		05c249d0-dfa0-11d8-b22e-b8a03c50a862									1975-08-05T01:00Z	5	8	1975	7017685	7017685	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100593			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		
1305955550	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100618	Animalia	Nematoda	Adenophorea	Enoplida	Ironidae	Syringolaimus	Syringolaimus loofi		SPECIES	Syringolaimus loofi Gourbault & Vincx, 1985	NL	Cladophora Den Helder	05c249d0-dfa0-11d8-b22e-b8a03c50a862													4350159	4350159	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100618			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955630	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100687	Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Allotrichodorus	Allotrichodorus longispiculis		SPECIES	Allotrichodorus longispiculis Rashid, de Waele & Coomans, 1985	BR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-14.235	-51.92528											7015444	7015444	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100687			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		TAXON_MATCH_FUZZY;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955648	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100711	Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Xiphinema	Xiphinema fatikae		SPECIES	Xiphinema fatikae Bos & Loof, 1985			05c249d0-dfa0-11d8-b22e-b8a03c50a862													7019349	7019349	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100711			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955643	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100689	Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Allotrichodorus	Allotrichodorus loofi		SPECIES	Allotrichodorus loofi Rashid, de Waele & Coomans, 1985	BR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-14.235	-51.92528											7015442	7015442	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100689			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955645	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100692	Animalia	Nematoda	Adenophorea	Dorylaimida	Nordiidae	Oriverutus	Oriverutus ivorensis		SPECIES	Paroriverutus ivorensis Carbonell & Coomans, 1982	CI	Upaca	05c249d0-dfa0-11d8-b22e-b8a03c50a862													7018505	7018504	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100692			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305955725	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100775	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Peltamigratus	Peltamigratus vigiae		SPECIES	Peltamigratus vigiae Rashid, Geraert & Sharma, 1987	BR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-14.235	-51.92528											7021123	7021123	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100775			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		TAXON_MATCH_FUZZY;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955750	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100825	Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchidae	Laimaphelenchus	Laimaphelenchus penardi		SPECIES	Laimaphelenchus penardi	CH	Ufenau	05c249d0-dfa0-11d8-b22e-b8a03c50a862	46.81819	8.22751							1981-05-19T02:00Z	19	5	1981	2284378	2284378	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100825			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955837	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100979	Animalia	Nematoda	Adenophorea	Monhysterida	Monhysteridae	Amphimonhystrella			GENUS	Amphimonhystrella Timm, 1961			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2279819		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100979			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305955694	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100753	Animalia	Arthropoda	Insecta	Diptera	Stratiomyidae	Australoactina	Australoactina costata		SPECIES	Actina costata White, 1914	CI	Man. Km 21b	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1931-03-03T01:00Z	3	3	1931	5078518	1580018	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100753			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305955777	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100834	Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Longidorus	Longidorus kuiperi		SPECIES	Longidorus kuiperi Brinkman, Loof & Barbez, 1987	NL		05c249d0-dfa0-11d8-b22e-b8a03c50a862													4554407	4554407	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100834			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305955783	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100871	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Coslenchus	Coslenchus aquaticus		SPECIES	Coslenchus aquaticus Geraert & Raski, 1989	NL		05c249d0-dfa0-11d8-b22e-b8a03c50a862									1986-03-14T01:00Z	14	3	1986	4556010	4556010	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100871			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305956034	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101236	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Filenchus	Filenchus thornei		SPECIES	Tylenchus thornei Andrássy, 1954			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556040	4556039	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101236			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956007	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101229	Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus	Tylenchorhynchus dubius		SPECIES	Tylenchorhynchus dubius (Butschli, 1873)			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2283945	2283945	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101229			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955759	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100831	Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchoididae	Aphelenchoides	Aphelenchoides praepenardi		SPECIES	Laimaphelenchus praepenardi Hirling, 1986	DE	Dreiländer Blick	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1985-05-07T02:00Z	7	5	1985	7021802	7021801	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100831			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955885	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101062	Animalia	Nematoda	Secernentea	Rhabditida	Cephalobidae	Acrobeles	Acrobeles ciliatus		SPECIES	Acrobeles ciliatus Von Linstow			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2283765	2283765	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101062			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956024	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101266	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Pungentus	Pungentus silvestris		SPECIES	Pungentus silvestris (de Man, 1912)			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4554583	4554583	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101266			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955779	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100835	Animalia	Nematoda	Adenophorea	Triplonchida	Tobrilidae	Epitobrilus			GENUS	Brevitobrilus Tsalolikhin, 1981			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4407265		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100835			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305955916	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101139	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556002	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101139			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
