institutionCode,Acronym,Catalogue number,occurrenceID,genus,scientificName,scientificNameAuthorship,kingdom,scientificName_recon,identificationRemarks,Year,class,Subclassis,Order,otherCatalogNumber,individualCount,typestatus,sex,locality,Country,geoReferenceRemarks,decimalLatitude,decimalLongitude,eventDate,Reference,disposition,Phylum
Ugent,UGMD,100070,UgentUGMD100070,Drilocephalobus,"Drilocephalobus goodeyi Ali & al., 1974","Ali et al., 1974",Animalia,"Drilocephalobus goodeyi Ali et al., 1974 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 070,3,  Paratype ,3 females,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100071,UgentUGMD100071,Nothotylenchus,"Nothotylenchus tuberosus Kheiri, 1971","Kheiri, 1971",Animalia,"Nothotylenchus tuberosus Kheiri, 1971 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 071,13,  Paratype ,2 males,,Iran,only georeferenced to country level,32.427908,53.688046,,,in collection,Nematoda
Ugent,UGMD,100072,UgentUGMD100072,Merlinius,,Degrisse,,Merlinius pseudonanus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 072,4,Holotype Paratype ,"2 females, 1 male, 1 juvenile ",,Bosnië,only georeferenced to country level,,,1972-07-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100073,UgentUGMD100073,Merlinius,,Degrisse,,Merlinius pseudonanus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 073,5, Allotype | Paratype ,"2 males, 1 female, 1 juvenile ",,Bosnië,only georeferenced to country level,,,1972-07-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100074,UgentUGMD100074,Merlinius,,Degrisse,,Merlinius pseudonanus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 074,1,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100075,UgentUGMD100075,Merlinius,,Degrisse,,Merlinius pseudonanus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 075,5,  Paratype ,"1 female, 4 juveniles ",,Bosnië,only georeferenced to country level,,,1972-07-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100076,UgentUGMD100076,Merlinius,,Degrisse,,Merlinius pseudonanus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 076,5,  Paratype ,"2 females, 1 male, 1 juvenile ",,Bosnië,only georeferenced to country level,,,1972-07-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100077,UgentUGMD100077,Desmodora,"Desmodora granulata Vincx & Gourbault, 1989","Vincx & Gourbault, 1989",Animalia,"Desmodora granulata Vincx & Gourbault, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Desmodorida,ZIRUG 077,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100078,UgentUGMD100078,Spirobolbolaimus,Spirobolbolaimus boucherorum Gourbault & Vincx,Gourbault & Vincx,Animalia,Spirobolbolaimus boucherorum Gourbault & Vincx (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG 078,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100079,UgentUGMD100079,Spirobolbolaimus,Spirobolbolaimus boucherorum Gourbault & Vincx,Gourbault & Vincx,Animalia,Spirobolbolaimus boucherorum Gourbault & Vincx (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG 079,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100080,UgentUGMD100080,Dorylaimopsis,,,,Dorylaimopsis pellicidum,collection and data is currently is under review,unknown,,,,ZIRUG 080,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100081,UgentUGMD100081,Meloidogyne,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 081,?,,,Host. Pueraria javanica ,Congo,only georeferenced to country level,-0.228021,15.827659,1981-11-11T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100082,UgentUGMD100082,Meloidogyne,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 082,4?,Holotype   ,1 female,,Congo,only georeferenced to country level,-0.228021,15.827659,,,in collection,Nematoda
Ugent,UGMD,100083,UgentUGMD100083,Meloidogyne,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 083,6,,,Host. Pueraria javanica ,Congo,only georeferenced to country level,-0.228021,15.827659,,,in collection,Nematoda
Ugent,UGMD,100084,UgentUGMD100084,Meloidogyne,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 084,2,,,,Congo,only georeferenced to country level,-0.228021,15.827659,,,in collection,Nematoda
Ugent,UGMD,100085,UgentUGMD100085,Meloidogyne,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 085,1, Allotype  ,1 male,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100086,UgentUGMD100086,Meloidogyne,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 086,4,   Paedotype,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100087,UgentUGMD100087,Meloidogyne,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 087,,,,,,only georeferenced to country level,,,,,missing,Nematoda
Ugent,UGMD,100088,UgentUGMD100088,?Meloidogyne,Meloidogyne,,Animalia,Meloidogyne (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG 088,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100089,UgentUGMD100089,?Meloidogyne,Meloidogyne,,Animalia,Meloidogyne (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG 089,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100090,UgentUGMD100090,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 090,2,Holotype   ,1 female,,Belgium,only georeferenced to country level,50.503887,4.469936,,,in collection,Nematoda
Ugent,UGMD,100091,UgentUGMD100091,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 091,2,,,"Ghent, host Frax ",Belgium,only georeferenced to country level,50.503887,4.469936,1981-11-11T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100092,UgentUGMD100092,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 092,1,,,"Ghent, host Frax ",Belgium,only georeferenced to country level,50.503887,4.469936,,,in collection,Nematoda
Ugent,UGMD,100093,UgentUGMD100093,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 093,3,   Paedotype,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100094,UgentUGMD100094,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 094,4,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100095,UgentUGMD100095,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 095,1,,,"Ghent, Host. Rosa ",Belgium,only georeferenced to country level,50.503887,4.469936,,,in collection,Nematoda
Ugent,UGMD,100096,UgentUGMD100096,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 096,1,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100097,UgentUGMD100097,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 097,1,,,"Ghent, host Frax ",Belgium,only georeferenced to country level,50.503887,4.469936,,,in collection,Nematoda
Ugent,UGMD,100098,UgentUGMD100098,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 098,3, Allotype  ,1 male,,Belgium,only georeferenced to country level,50.503887,4.469936,,,in collection,Nematoda
Ugent,UGMD,100099,UgentUGMD100099,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 099,1,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100100,UgentUGMD100100,Meloidogyne,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 100,12,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100101,UgentUGMD100101,Laimaphelenchus,"Laimaphelenchus deconincki Elmiligy & Geraert, 1972","Elmiligy & Geraert, 1972",Animalia,"Laimaphelenchus deconincki Elmiligy & Geraert, 1972 [=> Aphelenchoides penardi (Steiner, 1914)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 101,1,Holotype   ,1 female,,France,only georeferenced to country level,46.227638,2.213749,,,in collection,Nematoda
Ugent,UGMD,100102,UgentUGMD100102,Laimaphelenchus,"Laimaphelenchus deconincki Elmiligy & Geraert, 1972","Elmiligy & Geraert, 1972",Animalia,"Laimaphelenchus deconincki Elmiligy & Geraert, 1972 [=> Aphelenchoides penardi (Steiner, 1914)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 102,2 of 3,,,"Dunes North France, host. Soil around roots Ligust ",France,only georeferenced to country level,46.227638,2.213749,,,in collection,Nematoda
Ugent,UGMD,100106,UgentUGMD100106,Macroposthonia,"Macroposthonia wolgogica Choi & Geraert, 1975","Choi & Geraert, 1975",Animalia,"Macroposthonia wolgogica Choi & Geraert, 1975 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 106,2,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100107,UgentUGMD100107,Macroposthonia,"Macroposthonia wolgogica Choi & Geraert, 1975","Choi & Geraert, 1975",Animalia,"Macroposthonia wolgogica Choi & Geraert, 1975 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 107,1,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100108,UgentUGMD100108,Criconemella,"Criconemella paragoodeyi Choi & Geraert, 1975","Choi & Geraert, 1975",Animalia,"Criconemella paragoodeyi Choi & Geraert, 1975 [=> Criconemella komabaensis Imamura, 1931] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 108,6,Holotype Paratype ,5 females,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,100109,UgentUGMD100109,Criconemella,"Criconemella myungsugae Choi & Geraert, 1975","Choi & Geraert, 1975",Animalia,"Criconemella myungsugae Choi & Geraert, 1975 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 109,8,Holotype Paratype ,7 females ,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,100110,UgentUGMD100110,Macroposthonia,"Macroposthonia wolgogica Choi & Geraert, 1975","Choi & Geraert, 1975",Animalia,"Macroposthonia wolgogica Choi & Geraert, 1975 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 110,6,Holotype Paratype ,5 females,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,100111,UgentUGMD100111,Meloidogyne,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 111,2,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100112,UgentUGMD100112,Meloidogyne,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 112,1,Holotype   ,1 female,"Ambleteuse, Pas de Calais",France,only georeferenced to country level,46.227638,2.213749,,,in collection,Nematoda
Ugent,UGMD,100113,UgentUGMD100113,Meloidogyne,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 113,6,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100114,UgentUGMD100114,Meloidogyne,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 114,4, Allotype  ,1 male,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100115,UgentUGMD100115,Meloidogyne,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 115,10,,,,France,only georeferenced to country level,46.227638,2.213749,,,in collection,Nematoda
Ugent,UGMD,100116,UgentUGMD100116,Meloidogyne,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 116,7?,,,,France,only georeferenced to country level,46.227638,2.213749,,,in collection,Nematoda
Ugent,UGMD,100117,UgentUGMD100117,Meloidogyne,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 117,13,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100118,UgentUGMD100118,Meloidogyne,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 118,4,,,Host. Ligustrum ,France,only georeferenced to country level,46.227638,2.213749,,,in collection,Nematoda
Ugent,UGMD,100120,UgentUGMD100120,Psilenchus,"Psilenchus iranicus Kheiri, 1970","Kheiri, 1970",Animalia,"Psilenchus iranicus Kheiri, 1970 (Animalia)",collection and data is currently is under review,1970,,,,ZIRUG 120,,Holotype   ,1 female,,Iran,only georeferenced to country level,32.427908,53.688046,,"Two New Species in the Family Tylenchidae (Nematoda) From Iran, With a Key To Psilenchus De Man, 1921",missing,
Ugent,UGMD,100121,UgentUGMD100121,Iratylenchus,,,,Iratylenchus,collection and data is currently is under review,unknown,,,,ZIRUG 121,,  Paratype ,2 females,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100122,UgentUGMD100122,Psilenchus,"Psilenchus iranicus Kheiri, 1970","Kheiri, 1970",Animalia,"Psilenchus iranicus Kheiri, 1970 (Animalia)",collection and data is currently is under review,1970,,,,ZIRUG 122,,  Paratype ,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100123,UgentUGMD100123,Iratylenchus,,,,Iratylenchus clavidorus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 123,5,  Paratype ,1 male,,Iran,only georeferenced to country level,32.427908,53.688046,,,in collection,Nematoda
